'obligacion_de_participacion_en_convocatoria','es un','obligacion'
'convocatoria_de_la_mesa_de_negociacion','es un','convocatoria'
'supresion_de_la_convocatoria','es un','supresion'
'convocatoria_de_la_comision_informativa','es un','convocatoria'
'convocatoria_de_ingreso_de_personal_laboral','es un','convocatoria'
'convocatoria_de_ingreso_de_personal_laboral','es un','personal_laboral'
'carta_debil','es un','carta_de_patrocinio'
'carta_fuerte','es un','carta_de_patrocinio'
'convocatoria_en_el_boletin_oficial_del_estado','es un','convocatoria'
'convocatoria_de_pruebas_restringidas','es un','convocatoria'
'convocatoria_de_oposiciones','es un','convocatoria'
'reclamacion_sobre_cobertura_de_vacantes','es un','reclamacion_administrativa'
'validez_de_la_convocatoria','es un','convocatoria'
'plazo_establecido_en_la_convocatoria','es un','plazo_comun'
'convocatoria_para_la_constitucion_de_bolsa_de_empleo','es un','convocatoria'
'convocatoria_de_la_oferta_de_empleo','es un','convocatoria'
'convocatoria_de_la_oferta_de_empleo','es un','oferta_de_empleo'
'fase_de_concurso_de_la_convocatoria','es un','fase_de_concurso'
'pago_del_resto_del_precio','es un','pago'
'marca_obstaculizadora','es un','marcas'
'precio_competitivo','es un','precio'
'marca_de_fabrica','es un','marcas'
'precio_de_la_obra_principal','es un','precio'
'convocatoria_del_consejo_de_administracion','es un','convocatoria'
'marca_internacional_prioritaria','es un','marca_internacional'
'marca_internacional_prioritaria','es un','marca_prioritaria'
'convocatoria_de_sesion_extraordinaria','es un','convocatoria'
'convocatoria_desierta','es un','convocatoria'
'precio_de_venta_al_publico','es un','precio'
'convocatoria_de_la_comision_paritaria','es un','convocatoria'
'pago_del_precio','es un','pago'
'contrato_de_licencia_de_marca','es un','contrato'
'convocatoria_de_pleno_extraordinario','es un','convocatoria'
'convocatoria_de_seleccion_de_funcionarios','es un','convocatoria'
'periodo_formativo_de_la_convocatoria','es un','formacion_profesional'
'convocatoria_de_movilidad_interna','es un','convocatoria'
'convocatoria_de_carrera_profesional','es un','convocatoria'
'precio_de_venta_de_vivienda','es un','precio'
'solicitud_de_participacion_en_la_convocatoria','es un','solicitud'
'convocatoria_publica_de_empleo','es un','convocatoria'
'convocatoria_publica_de_empleo_temporal','es un','convocatoria'
'convocatoria_publica_de_empleo_temporal','es un','empleo_publico'
'temario_de_la_convocatoria','es un','convocatoria'
'convocatoria_publica_anual','es un','convocatoria'
'convocatoria_anual','es un','convocatoria'
'convocatoria_publica_anual','es un','convocatoria_anual'
'precio_del_combustible','es un','precio'
'precio_del_petroleo','es un','precio'
'precio_del_suelo_expropiado','es un','precio'
'precio_maximo_de_venta','es un','precio'
'precio_pagado_por_la_cesion','es un','precio'
'empresa_adjudicataria_del_servicio_de_limpieza','es un','empresa_adjudicataria'
'precio_por_metro_cuadrado','es un','precio'
'personal_de_limpieza_viaria','es un','personal_de_limpieza'
'lugar_de_tratamiento_y_eliminacion_de_residuos_solidos_urbanos','es un','gestion_de_residuos'
'gravamen_de_la_deduccion','es un','gravamen'
'transporte_al_lugar_de_tratamiento_y_eliminacion_de_residuos','es un','transporte_de_mercancias'
'servicio_de_limpieza_viaria','es un','servicios_de_limpieza'
'servicio_de_limpieza_viaria','es un','limpieza_viaria'
'actividad_de_limpieza_de_edificios','es un','servicios_de_limpieza'
'deduccion_por_reinversion','es un','deduccion'
'limpieza_y_conservacion_del_vestuario','es un','limpieza_de_ropa'
'servicio_municipal_de_limpieza','es un','servicios_de_limpieza'
'personal_de_limpieza_de_edificios','es un','personal_de_limpieza'
'convenio_colectivo_del_sector_de_limpieza_publica','es un','convenio_colectivo'
'convenio_colectivo_del_sector_de_limpieza_publica','es un','convenio_colectivo_de_limpieza'
'servicio_publico_de_limpieza','es un','servicios_de_limpieza'
'limpieza_de_cristales','es un','labor_de_limpieza'
'servicio_de_limpieza_del_hospital','es un','servicios_de_limpieza'
'servicio_de_limpieza_de_las_instalaciones','es un','servicios_de_limpieza'
'servicio_de_limpieza_del_centro_de_trabajo','es un','servicios_de_limpieza'
'contratacion_de_servicio_de_limpieza','es un','contrato'
'limpieza_de_interior_de_edificio','es un','servicios_de_limpieza'
'limpieza_de_interior_de_edificio','es un','limpieza_de_edificios_y_locales'
'limpieza_por_aspiracion','es un','labor_de_limpieza'
'limpieza_humeda','es un','labor_de_limpieza'
'personal_de_limpieza_del_hospital','es un','personal_de_limpieza'
'limpieza_de_los_centros_sanitarios','es un','servicios_de_limpieza'
'empresa_municipal_de_limpieza','es un','empresa_publica'
'limpieza_de_zonas_comunes','es un','labor_de_limpieza'
'limpieza_de_playas','es un','labor_de_limpieza'
'contrato_de_arrendamiento_de_servicios_de_limpieza','es un','contrato_de_arrendamiento_de_servicios'
'limpieza_de_edificios_publicos','es un','servicios_de_limpieza'
'sutura_de_la_herida','es un','tratamiento_medico_quirurgico'
'convenio_colectivo_de_empresas_de_limpieza','es un','convenio_colectivo_de_limpieza'
'fundacion_del_sector_publico_estatal','es un','fundacion'
'concesion_del_servicio_de_limpieza','es un','concesion'
'fundacion_cultural_privada','es un','fundacion'
'fundacion_de_utilidad_publica','es un','fundacion'
'encargada_de_limpieza','es un','personal_de_limpieza'
'externalizacion_del_servicio_de_limpieza','es un','externalizacion_de_servicios'
'acuerdo_marco_estatal_del_sector_de_limpieza_de_edificios_y_locales','es un','acuerdo_marco'
'complemento_de_limpieza','es un','complemento_salarial'
'complemento_de_limpieza_y_conservacion_de_vestuario','es un','complemento_salarial'
'limpieza_de_habitaciones','es un','labor_de_limpieza'
'limpieza_de_habitaciones','es un','servicios_de_limpieza'
'gastos_de_limpieza','es un','gasto'
'limpieza_de_portal','es un','labor_de_limpieza'
'limpieza_de_portal','es un','servicios_de_limpieza'
'limpieza_de_edificios_municipales','es un','labor_de_limpieza'
'ordenanza_municipal_de_limpieza','es un','ordenanza'
'ordenanza_municipal_de_limpieza','es un','ordenanza_municipal'
'limpieza_de_aves','es un','labor_de_limpieza'
'limpieza_exterior_de_edificios','es un','labor_de_limpieza'
'limpieza_exterior_de_edificios','es un','limpieza_de_edificios_y_locales'
'limpieza_de_utensilios','es un','labor_de_limpieza'
'limpieza_y_vigilancia_del_inmueble','es un','vigilancia_de_fincas'
'sucesion_de_contratas_de_limpieza','es un','sucesion_de_empresas'
'limpieza_en_seco','es un','labor_de_limpieza'
'limpieza_de_exteriores','es un','labor_de_limpieza'
'limpieza_de_cunetas','es un','labor_de_limpieza'
'limpieza_de_espacios_publicos','es un','labor_de_limpieza'
'limpieza_de_maquinaria','es un','labor_de_limpieza'
'limpieza_de_canalones','es un','labor_de_limpieza'
'instalacion_de_canalon','es un','instalacion'
'reparacion_de_canalon','es un','obra_de_reparacion'
'rescision_de_contrato_de_limpieza','es un','extincion_de_contrato'
'limpieza_de_filtros','es un','labor_de_limpieza'
'limpieza_de_cauce','es un','labor_de_limpieza'
'limpieza_de_sumidero','es un','labor_de_limpieza'
'limpieza_de_tanque','es un','labor_de_limpieza'
'limpieza_de_alcantarillado','es un','labor_de_limpieza'
'limpieza_de_alcantarillado','es un','limpieza_y_conservacion_de_alcantarillado'
'ordenanza_laboral_de_limpieza','es un','ordenanza'
'limpieza_de_fachada','es un','labor_de_limpieza'
'limpieza_de_la_herida','es un','labor_de_limpieza'
'contrato_de_promesa_de_compraventa','es un','precontrato'
'precontrato_de_arrendamiento','es un','precontrato'
'precontrato_de_opcion_de_compra','es un','precontrato'
'limpieza_de_la_acequia','es un','labor_de_limpieza'
'limpieza_de_contenedores','es un','labor_de_limpieza'
'limpieza_del_pozo','es un','labor_de_limpieza'
'limpieza_de_jardines','es un','labor_de_limpieza'
'limpieza_de_vegetacion','es un','labor_de_limpieza'
'limpieza_de_patio','es un','labor_de_limpieza'
'limpieza_de_residuos','es un','labor_de_limpieza'
'limpieza_manual','es un','labor_de_limpieza'
'limpieza_mecanica','es un','labor_de_limpieza'
'limpieza_de_depositos','es un','labor_de_limpieza'
'tribunal_economico_administrativo_regional_de_valencia','es un','tear'
'tsj_comunidad_valenciana','es un','tsj'
'jerarquia_eclesiastica','es un','relacion_jerarquica'
'arzobispado_de_valencia','es un','jerarquia_eclesiastica'
'jurado_provincial_de_expropiacion_de_valencia','es un','jurado_provincial_de_expropiacion_forzosa'
'ayuntamiento_de_valencia','es un','ayuntamiento'
'subdelegacion_del_gobierno_de_valencia','es un','subdelegacion_de_gobierno'
'diputacion_provincial_de_valencia','es un','diputacion_provincial'
'policia_local_de_valencia','es un','policia_municipal'
'termino_municipal_de_valencia','es un','termino_municipal'
'registro_de_la_propiedad_de_valencia','es un','registro_de_la_propiedad'
'plan_general_de_ordenacion_urbana_de_valencia','es un','plan_general_de_ordenacion_urbana'
'registro_mercantil_de_valencia','es un','registro_mercantil'
'convenio_colectivo_provincial_para_la_industria_siderometalurgica_de_valencia','es un','convenio_colectivo'
'camara_de_comercio_de_valencia','es un','camara_de_comercio'
'cuerpo_de_bomberos_de_valencia','es un','bombero'
'centro_penitenciario_de_valencia','es un','establecimiento_penitenciario'
'resarcimiento_por_parte_de_la_administracion','es un','resarcimiento_de_daños'
'instituto_de_medicina_legal_de_valencia','es un','instituto_de_medicina_legal'
'delito_leve_de_amenazas_leves','es un','delito_leve_de_amenazas'
'presuncion_de_validez_de_los_actos_administrativos','es un','presuncion_de_validez'
'delito_continuado_de_injurias_graves','es un','delito_continuado'
'delito_continuado_de_injurias_graves','es un','delito_continuado_de_injurias'
'delito_continuado_de_injurias','es un','delito_continuado'
'delito_de_injurias_graves_con_publicidad','es un','delito_de_injurias_graves'
'delito_de_injuria_con_publicidad','es un','delito_de_injurias'
'elemento_subjetivo_del_delito_de_injurias','es un','elemento_subjetivo'
'comision_de_delito_de_injurias','es un','comision_de_delito'
'daños_y_perjuicios_derivados_de_la_caida','es un','daños_y_perjuicios'
'prescripcion_del_delito_de_injurias','es un','prescripcion_del_delito'
'delito_leve_de_coacciones_leves','es un','delito_leve_de_coacciones'
'delito_leve_continuado_de_coacciones','es un','delito_leve_continuado'
'delito_leve_continuado_de_coacciones','es un','delito_leve_de_coacciones'
'falta_de_amenazas_y_coacciones','es un','delito_leve_de_amenazas'
